code,name,req,score,row
K26504,安顺学院第04组,化,482,K26504 | 安顺学院第04组 | 化 | 482 | 197 | 102 | 86 | 52 | 74 | 73 | 24
K26505,安顺学院第05组,化,481,K26505 | 安顺学院第05组 | 化 | 481 | 169 | 87 | 111 | 52 | 77 | 72 | 19
K26506,安顺学院第06组,地,484,K26506 | 安顺学院第06组 | 地 | 484 | 196 | 107 | 67 | 49 | 89 | 83 | 2
K26507,安顺学院第07组,地,484,K26507 | 安顺学院第07组 | 地 | 484 | 189 | 108 | 100 | 42 | 79 | 74
K26602,贵州工程应用技术学院第02组,化,476,K26602 | 贵州工程应用技术学院第02组 | 化 | 476 | 179 | 96 | 85 | 58 | 77 | 77
K26701,凯里学院第01组,不限,473,K26701 | 凯里学院第01组 | 不限 | 473 | 184 | 101 | 94 | 33 | 78 | 74 | 14
K26702,凯里学院第02组,化,480,K26702 | 凯里学院第02组 | 化 | 480 | 179 | 97 | 98 | 50 | 85 | 68 | 2
K26703,凯里学院第03组,化和生,477,K26703 | 凯里学院第03组 | 化和生 | 477 | 187 | 101 | 64 | 60 | 91 | 75 | 3
K26802,黔南民族师范学院第02组,不限,483,K26802 | 黔南民族师范学院第02组 | 不限 | 483 | 179 | 98 | 107 | 38 | 81 | 78
K26902,贵州财经大学第02组,不限,531,K26902 | 贵州财经大学第02组 | 不限 | 531 | 192 | 99 | 117 | 57 | 84 | 81
K26903,贵州财经大学第03组,不限,529,K26903 | 贵州财经大学第03组 | 不限 | 529 | 214 | 111 | 99 | 60 | 78 | 78
K26904,贵州财经大学第04组,不限,536,K26904 | 贵州财经大学第04组 | 不限 | 536 | 190 | 95 | 115 | 57 | 88 | 86
K26905,贵州财经大学第05组,化,530,K26905 | 贵州财经大学第05组 | 化 | 530 | 217 | 123 | 119 | 55 | 73 | 66
K26906,贵州财经大学第06组,化,531,K26906 | 贵州财经大学第06组 | 化 | 531 | 211 | 111 | 87 | 79 | 19 | 75
K26907,贵州财经大学第07组,个限,490,K26907 | 贵州财经大学第07组 | 个限 | 490 | 184 | 95 | 117 | 55 | 67 | 67
K27002,贵州民族大学第02组,化,507,K27002 | 贵州民族大学第02组 | 化 | 507 | 215 | 110 | 91 | 41 | 85 | 75 | 13
K27003,贵州民族大学第03组,化,512,K27003 | 贵州民族大学第03组 | 化 | 512 | 196 | 107 | 109 | 63 | 82 | 62 | 5
K27103,贵阳学院第03组,不限,493,K27103 | 贵阳学院第03组 | 不限 | 493 | 199 | 103 | 108 | 40 | 83 | 63 | 2
K27104,贵阳学院第04组,不限,486,K27104 | 贵阳学院第04组 | 不限 | 486 | 196 | 112 | 119 | 24 | 84 | 63 | 3
K27105,贵阳学院第05组,化,484,K27105 | 贵阳学院第05组 | 化 | 484 | 181 | 96 | 106 | 47 | 87 | 63 | 11
K27202,六盘水师范学院第02组,不限,474,K27202 | 六盘水师范学院第02组 | 不限 | 474 | 189 | 99 | 13 | 53 | 81 | 78 | 26
K27203,六盘水师范学院第03组,化,479,K27203 | 六盘水师范学院第03组 | 化 | 479 | 191 | 103 | 76 | 54 | 79 | 79 | 2
K27204,六盘水师范学院第04组,化,474,K27204 | 六盘水师范学院第04组 | 化 | 474 | 188 | 95 | 76 | 48 | 82 | 80 | 11
K27205,六盘水师范学院第05组,化,475,K27205 | 六盘水师范学院第05组 | 化 | 475 | 190 | 98 | 89 | 48 | 78 | 70
K27301,贵州商学院第01组,不限,512,K27301 | 贵州商学院第01组 | 不限 | 512 | 206 | 107 | 100 | 55 | 77 | 74
K27302,贵州商学院第02组,化,482,K27302 | 贵州商学院第02组 | 化 | 482 | 197 | 101 | 73 | 64 | 79 | 69
K27402,贵州警察学院第02组,不限,519,K27402 | 贵州警察学院第02组 | 不限 | 519 | 207 | 108 | 116 | 57 | 78 | 61
K27403,贵州警察学院第03组,不限,533,K27403 | 贵州警察学院第03组 | 不限 | 533 | 205 | 110 | 115 | 47 | 86 | 80
K27404,贵州警察学院第04组,化,522,K27404 | 贵州警察学院第04组 | 化 | 522 | 208 | 105 | 110 | 48 | 87 | 69 | 6
K27502,贵州师范学院第02组,化和生,499,K27502 | 贵州师范学院第02组 | 化和生 | 499 | 180 | 94 | 90 | 65 | 90 | 74
K27601,贵州理工学院第01组,化,495,K27601 | 贵州理工学院第01组 | 化 | 495 | 194 | 107 | 112 | 48 | 78 | 63 | 6
K27602,贵州理工学院第02组,化,521,K27602 | 贵州理工学院第02组 | 化 | 521 | 200 | 104 | 114 | 68 | 79 | 60 | 19
K27603,贵州理工学院第03组,化,509,K27603 | 贵州理工学院第03组 | 化 | 509 | 205 | 107 | 97 | 48 | 84 | 75 | 15
K27604,贵州理工学院第04组,化,512,K27604 | 贵州理工学院第04组 | 化 | 512 | 193 | 101 | 103 | 51 | 86 | 79 | 3
K27605,贵州理工学院第05组,化,496,K27605 | 贵州理工学院第05组 | 化 | 496 | 195 | 99 | 83 | 53 | 84 | 81 | 22
K27606,贵州理工学院第06组,地,489,K27606 | 贵州理工学院第06组 | 地 | 489 | 203 | 105 | 60 | 63 | 81 | 72 | 18
K27607,贵州理工学院第07组,化,501,K27607 | 贵州理工学院第07组 | 化 | 501 | 198 | 112 | 79 | 60 | 84 | 80 | 10
K27704,贵阳康养职业大学第04组,不限,493,K27704 | 贵阳康养职业大学第04组 | 不限 | 493 | 198 | 115 | 110 | 37 | 77 | 71 | 护理类
K27705,贵阳康养职业大学第05组,不限,480,K27705 | 贵阳康养职业大学第05组 | 不限 | 480 | 192 | 100 | 77 | 46 | 81 | 74
K27706,贵阳康养职业大学第06组,不限,478,K27706 | 贵阳康养职业大学第06组 | 不限 | 478 | 203 | 106 | 65 | 52 | 81 | 77 | 5
K27707,贵阳康养职业大学第07组,不限,485,K27707 | 贵阳康养职业大学第07组 | 不限 | 485 | 184 | 97 | 96 | 52 | 89 | 64 | 1
K27708,贵阳康养职业大学第08组,化,473,K27708 | 贵阳康养职业大学第08组 | 化 | 473 | 200 | 107 | 101 | 32 | 74 | 66 | 9
K30601,贵州中医药大学时珍学院第01组,化,472,K30601 | 贵州中医药大学时珍学院第01组 | 化 | 472 | 174 | 88 | 113 | 45 | 72 | 68 | 11 | 护理类
K30602,贵州中医药大学时珍学院第02组,化,470,K30602 | 贵州中医药大学时珍学院第02组 | 化 | 470 | 180 | 97 | 109 | 46 | 69 | 66
K30702,贵州黔南经济学院第02组,不限,460,K30702 | 贵州黔南经济学院第02组 | 不限 | 460 | 195 | 104 | 67 | 46 | 77 | 75
K31002,贵阳人文科技学院第02组,化,447,K31002 | 贵阳人文科技学院第02组 | 化 | 447 | 188 | 104 | 93 | 47 | 66 | 53
K31201,遵义医科大学医学与科技学院第01组,化,478,K31201 | 遵义医科大学医学与科技学院第01组 | 化 | 478 | 195 | 100 | 89 | 44 | 73 | 67 | 3
K31302,贵州医科大学神奇民族医药学院第02组,化,461,K31302 | 贵州医科大学神奇民族医药学院第02组 | 化 | 461 | 205 | 109 | 42 | 45 | 87 | 82 | 4
K31303,贵州医科大学神奇民族医药学院第03组,生,465,K31303 | 贵州医科大学神奇民族医药学院第03组 | 生 | 465 | 181 | 95 | 92 | 45 | 87 | 60 | 护理类
K31401,茅台学院第01组,不限,472,K31401 | 茅台学院第01组 | 不限 | 472 | 188 | 101 | 84 | 42 | 90 | 68 | 9
K31402,茅台学院第02组,不限,475,K31402 | 茅台学院第02组 | 不限 | 475 | 208 | 109 | 83 | 28 | 79 | 77
K31403,茅台学院第03组,不限,475,K31403 | 茅台学院第03组 | 不限 | 475 | 197 | 106 | 102 | 45 | 73 | 58 | 34
K31404,茅台学院第04组,不限,471,K31404 | 茅台学院第04组 | 不限 | 471 | 171 | 92 | 119 | 47 | 68 | 66 | 23
K31405,茅台学院第05组,化,489,K31405 | 茅台学院第05组 | 化 | 489 | 194 | 110 | 99 | 44 | 77 | 75
K31406,茅台学院第06组,化,485,K31406 | 茅台学院第06组 | 化 | 485 | 194 | 98 | 108 | 45 | 74 | 64
K34506,云南大学第06组,不限,562,K34506 | 云南大学第06组 | 不限 | 562 | 210 | 125 | 113 | 73 | 86 | 80 | 3
K34507,云南大学第07组,化,579,K34507 | 云南大学第07组 | 化 | 579 | 221 | 121 | 117 | 62 | 92 | 87 | 10
K34508,云南大学第08组,化和生,588,K34508 | 云南大学第08组 | 化和生 | 588 | 222 | 117 | 122 | 63 | 92 | 89 | 8
K34509,云南大学第09组,政,569,K34509 | 云南大学第09组 | 政 | 569 | 222 | 114 | 120 | 52 | 90 | 85
K34510,云南大学第10组,地,587,K34510 | 云南大学第10组 | 地 | 587 | 215 | 109 | 128 | 67 | 95 | 82
K34511,云南大学第11组,化,559,K34511 | 云南大学第11组 | 化 | 559 | 220 | 122 | 109 | 67 | 84 | 79 | 3
K34512,云南大学第12组,化,571,K34512 | 云南大学第12组 | 化 | 571 | 210 | 105 | 132 | 62 | 88 | 79 | 2
K34513,云南大学第13组,化和生,583,K34513 | 云南大学第13组 | 化和生 | 583 | 203 | 104 | 131 | 69 | 97 | 83 | 9
K34603,昆明理工大学第03组,不限,536,K34603 | 昆明理工大学第03组 | 不限 | 536 | 207 | 111 | 110 | 55 | 82 | 82 | 2
K34604,昆明理工大学第04组,化,541,K34604 | 昆明理工大学第04组 | 化 | 541 | 222 | 114 | 91 | 64 | 87 | 77 | 12
K34605,昆明理工大学第05组,化和生,560,K34605 | 昆明理工大学第05组 | 化和生 | 560 | 221 | 112 | 124 | 56 | 81 | 78 | 3
K34606,昆明理工大学第06组,不限,521,K34606 | 昆明理工大学第06组 | 不限 | 521 | 203 | 102 | 120 | 55 | 79 | 64
K34706,云南农业大学第06组,化,515,K34706 | 云南农业大学第06组 | 化 | 515 | 202 | 107 | 103 | 59 | 77 | 74
K34707,云南农业大学第07组,不限,482,K34707 | 云南农业大学第07组 | 不限 | 482 | 193 | 99 | 104 | 47 | 73 | 65 | 7
K34708,云南农业大学第08组,化,480,K34708 | 云南农业大学第08组 | 化 | 480 | 197 | 99 | 98 | 49 | 70 | 66 | 14
K34802,西南林业大学第02组,个限,507,K34802 | 西南林业大学第02组 | 个限 | 507 | 193 | 99 | 82 | 59 | 88 | 85 | 9
K34803,西南林业大学第03组,化,502,K34803 | 西南林业大学第03组 | 化 | 502 | 199 | 105 | 113 | 42 | 75 | 73 | 1
K34804,西南林业大学第04组,生,510,K34804 | 西南林业大学第04组 | 生 | 510 | 190 | 101 | 120 | 50 | 77 | 73 | 15
K34901,昆明医科大学第01组,化,548,K34901 | 昆明医科大学第01组 | 化 | 548 | 220 | 115 | 117 | 55 | 88 | 68 | 2
K34902,昆明医科大学第02组,化,513,K34902 | 昆明医科大学第02组 | 化 | 513 | 185 | 104 | 117 | 64 | 79 | 68 | 2 | 护理类
K35006,大理大学第06组,不限,523,K35006 | 大理大学第06组 | 不限 | 523 | 198 | 111 | 131 | 46 | 72 | 66
K35007,大理大学第07组,不限,513,K35007 | 大理大学第07组 | 不限 | 513 | 184 | 97 | 110 | 52 | 84 | 83
K35008,大理大学第08组,化,524,K35008 | 大理大学第08组 | 化 | 524 | 210 | 120 | 92 | 63 | 82 | 77 | 8
K35009,大理大学第09组,化,514,K35009 | 大理大学第09组 | 化 | 514 | 186 | 105 | 124 | 40 | 86 | 78
K35010,大理大学第10组,生,516,K35010 | 大理大学第10组 | 生 | 516 | 204 | 110 | 73 | 66 | 89 | 84 | 护理类
K35102,云南中医药大学第02组,不限,541,K35102 | 云南中医药大学第02组 | 不限 | 541 | 214 | 120 | 131 | 36 | 82 | 78
K35103,云南中医药大学第03组,不限,535,K35103 | 云南中医药大学第03组 | 不限 | 535 | 194 | 105 | 136 | 44 | 82 | 79
K35104,云南中医药大学第04组,不限,508,K35104 | 云南中医药大学第04组 | 不限 | 508 | 187 | 107 | 122 | 35 | 86 | 78 | 3
K35105,云南中医药大学第05组,化,527,K35105 | 云南中医药大学第05组 | 化 | 527 | 206 | 111 | 89 | 72 | 89 | 71 | 护理类
K35106,云南中医药大学第06组,化,508,K35106 | 云南中医药大学第06组 | 化 | 508 | 192 | 99 | 95 | 41 | 93 | 87 | 5
K35107,云南中医药大学第07组,化,519,K35107 | 云南中医药大学第07组 | 化 | 519 | 206 | 113 | 103 | 57 | 78 | 75 | 12
K35108,云南中医药大学第08组,化,509,K35108 | 云南中医药大学第08组 | 化 | 509 | 211 | 107 | 99 | 51 | 74 | 74 | 2
K35109,云南中医药大学第09组,化,526,K35109 | 云南中医药大学第09组 | 化 | 526 | 187 | 97 | 124 | 64 | 76 | 75 | 2
K35203,云南师范大学第03组,化,534,K35203 | 云南师范大学第03组 | 化 | 534 | 215 | 113 | 100 | 60 | 83 | 76 | 2
K35204,云南师范大学第04组,化,544,K35204 | 云南师范大学第04组 | 化 | 544 | 223 | 120 | 75 | 67 | 92 | 87 | 5
K35205,云南师范大学第05组,地,531,K35205 | 云南师范大学第05组 | 地 | 531 | 210 | 108 | 86 | 58 | 87 | 80
K35403,曲靖师范学院第03组,不限,483,K35403 | 曲靖师范学院第03组 | 不限 | 483 | 187 | 95 | 91 | 60 | 78 | 67 | 16
K35404,曲靖师范学院第04组,不限,476,K35404 | 曲靖师范学院第04组 | 不限 | 476 | 189 | 96 | 92 | 51 | T2 | 72 | 10
K35405,曲靖师范学院第05组,化,478,K35405 | 曲靖师范学院第05组 | 化 | 478 | 191 | 105 | 82 | 40 | 87 | 78
K35406,曲靖师范学院第06组,地,488,K35406 | 曲靖师范学院第06组 | 地 | 488 | 176 | 94 | 109 | 47 | 84 | 72
K35502,普洱学院第02组,化,474,K35502 | 普洱学院第02组 | 化 | 474 | 191 | 100 | 106 | 49 | 70 | 58
K35702,红河学院第02组,不限,479,K35702 | 红河学院第02组 | 不限 | 479 | 188 | 99 | 64 | 48 | 87 | 82
K35703,红河学院第03组,化,476,K35703 | 红河学院第03组 | 化 | 476 | 189 | 97 | 78 | 50 | 89 | 70
K35803,云南财经大学第03组,不限,508,K35803 | 云南财经大学第03组 | 不限 | 508 | 201 | 106 | 91 | 46 | 87 | 83
K35804,云南财经大学第04组,化,524,K35804 | 云南财经大学第04组 | 化 | 524 | 199 | 110 | 131 | 43 | 84 | 67
K36004,云南民族大学第04组,化,537,K36004 | 云南民族大学第04组 | 化 | 537 | 211 | 119 | 100 | 50 | 89 | 87
K36102,玉溪师范学院第02组,化,482,K36102 | 玉溪师范学院第02组 | 化 | 482 | 180 | 97 | 97 | 52 | 84 | 69 | 2
K36202,楚雄师范学院第02组,不限,476,K36202 | 楚雄师范学院第02组 | 不限 | 476 | 175 | 105 | 107 | 35 | 87 | 72
K36203,楚雄师范学院第03组,化,475,K36203 | 楚雄师范学院第03组 | 化 | 475 | 176 | 97 | 100 | 43 | 82 | 74 | 31
K36302,云南警官学院第02组,化,538,K36302 | 云南警官学院第02组 | 化 | 538 | 214 | 116 | 86 | 73 | 87 | 78
K36502,昆明学院第02组,化,490,K36502 | 昆明学院第02组 | 化 | 490 | 207 | 105 | 78 | 54 | 82 | 69 | 19
K36503,昆明学院第03组,化和生,497,K36503 | 昆明学院第03组 | 化和生 | 497 | 213 | 115 | 97 | 38 | 79 | 70 | 7
K36504,昆明学院第04组,政,492,K36504 | 昆明学院第04组 | 政 | 492 | 200 | 110 | 65 | 53 | 88 | 86 | 23
K36802,滇西应用技术大学第02组,化,482,K36802 | 滇西应用技术大学第02组 | 化 | 482 | 196 | 107 | 96 | 42 | 80 | 68 | 4
K39802,云南经济管理学院第02组,不限,438,K39802 | 云南经济管理学院第02组 | 不限 | 438 | 185 | 97 | 87 | 26 | 77 | 63 | 3
K39803,云南经济管理学院第03组,化,437,K39803 | 云南经济管理学院第03组 | 化 | 437 | 184 | 103 | 85 | 37 | 66 | 65
K39902,滇池学院第02组,不限,438,K39902 | 滇池学院第02组 | 不限 | 438 | 184 | 97 | 66 | 48 | 71 | 69 | 5
K39903,滇池学院第03组,化,449,K39903 | 滇池学院第03组 | 化 | 449 | 188 | 104 | 47 | 53 | 86 | 75
K40002,丽江文化旅游学院第02组,不限,429,K40002 | 丽江文化旅游学院第02组 | 不限 | 429 | 172 | 92 | 64 | 47 | 78 | 68
K40003,丽江文化旅游学院第03组,化,427,K40003 | 丽江文化旅游学院第03组 | 化 | 427 | 163 | 85 | 81 | 51 | 69 | 63 | 11
K40102,昆明城市学院第02组,个限,438,K40102 | 昆明城市学院第02组 | 个限 | 438 | 172 | 93 | 93 | 20 | 79 | 74
K40103,昆明城市学院第03组,化,450,K40103 | 昆明城市学院第03组 | 化 | 450 | 199 | 101 | 61 | 52 | 76 | 62 | 2
K40202,昆明医科大学海源学院第02组,化,461,K40202 | 昆明医科大学海源学院第02组 | 化 | 461 | 195 | 109 | 75 | 44 | 81 | 66 | 8
K40502,昆明文理学院第02组,不限,427,K40502 | 昆明文理学院第02组 | 不限 | 427 | 189 | 96 | 78 | 37 | 63 | 60 | 16
K40503,昆明文理学院第03组,化,437,K40503 | 昆明文理学院第03组 | 化 | 437 | 173 | 88 | 79 | 52 | 68 | 65
K40602,昆明理工大学津桥学院第02组,不限,438,K40602 | 昆明理工大学津桥学院第02组 | 不限 | 438 | 155 | 89 | 95 | 42 | 86 | 60
K40603,昆明理工大学津桥学院第03组,化,429,K40603 | 昆明理工大学津桥学院第03组 | 化 | 429 | 159 | 82 | 90 | 46 | 74 | 60
K40702,云南工商学院第02组,化,432,K40702 | 云南工商学院第02组 | 化 | 432 | 187 | 99 | 64 | 41 | 71 | 69 | 5
K43701,西藏农牧学院第01组,化,472,K43701 | 西藏农牧学院第01组 | 化 | 472 | 199 | 101 | 87 | 35 | 78 | 73 | 43
K43805,西藏大学第05组,不限,549,K43805 | 西藏大学第05组 | 不限 | 549 | 219 | 115 | 111 | 56 | 84 | 79
K43806,西藏大学第06组,不限,556,K43806 | 西藏大学第06组 | 不限 | 556 | 208 | 109 | 124 | 48 | 96 | 80 | 4
K43807,西藏大学第07组,不限,548,K43807 | 西藏大学第07组 | 不限 | 548 | 211 | 111 | 100 | 62 | 89 | 86
K43808,西藏大学第08组,化,546,K43808 | 西藏大学第08组 | 化 | 546 | 203 | 103 | 110 | 68 | 89 | 76
K43809,西藏大学第09组,化,545,K43809 | 西藏大学第09组 | 化 | 545 | 203 | 105 | 126 | 53 | 88 | 75
K43810,西藏大学第10组,化,552,K43810 | 西藏大学第10组 | 化 | 552 | 202 | 103 | 125 | 52 | 88 | 85 | 2
K43811,西藏大学第11组,化,545,K43811 | 西藏大学第11组 | 化 | 545 | 204 | 104 | 118 | 51 | 82 | 80 | 12
K43812,西藏大学第12组,化,533,K43812 | 西藏大学第12组 | 化 | 533 | 187 | 98 | 124 | 54 | 82 | 76 | 6 | 护理类
K43813,西藏大学第13组,化,563,K43813 | 西藏大学第13组 | 化 | 563 | 204 | 108 | 129 | 57 | 89 | 84 | 33
K43814,西藏大学第14组,化,568,K43814 | 西藏大学第14组 | 化 | 568 | 221 | 112 | 120 | 62 | 84 | 81 | 6
K43815,西藏大学第15组,化和生,547,K43815 | 西藏大学第15组 | 化和生 | 547 | 208 | 104 | 118 | 56 | 89 | 76 | 7
K43816,西藏大学第16组,地,551,K43816 | 西藏大学第16组 | 地 | 551 | 225 | 113 | 104 | 61 | 83 | 78
K43906,西藏民族大学第06组,化,518,K43906 | 西藏民族大学第06组 | 化 | 518 | 208 | 106 | 115 | 44 | 76 | 75 | 5
K43907,西藏民族大学第07组,化,506,K43907 | 西藏民族大学第07组 | 化 | 506 | 196 | 102 | 95 | 62 | 80 | 73 | 12
K43908,西藏民族大学第08组,化,518,K43908 | 西藏民族大学第08组 | 化 | 518 | 194 | 113 | 118 | 60 | 73 | 73 | 12
K43909,西藏民族大学第09组,化,525,K43909 | 西藏民族大学第09组 | 化 | 525 | 175 | 89 | 119 | 55 | 89 | 87 | 15
K43910,西藏民族大学第10组,化和生,516,K43910 | 西藏民族大学第10组 | 化和生 | 516 | 203 | 113 | 111 | 57 | 73 | 72
K46105,西北大学第05组,化,590,K46105 | 西北大学第05组 | 化 | 590 | 217 | 114 | 129 | 65 | 90 | 89 | 10
K46106,西北大学第06组,化,592,K46106 | 西北大学第06组 | 化 | 592 | 220 | 119 | 124 | 73 | 89 | 86 | 5
K46107,西北大学第07组,地,586,K46107 | 西北大学第07组 | 地 | 586 | 224 | 119 | 132 | 50 | 91 | 89
K46108,西北大学第08组,化,584,K46108 | 西北大学第08组 | 化 | 584 | 224 | 115 | 122 | 75 | 84 | 79 | 31
K46202,西安理工大学第02组,不限,561,K46202 | 西安理工大学第02组 | 不限 | 561 | 219 | 116 | 85 | 76 | 91 | 90
K46203,西安理工大学第03组,化,570,K46203 | 西安理工大学第03组 | 化 | 570 | 208 | 107 | 118 | 67 | 89 | 88 | 2
K46204,西安理工大学第04组,化,537,K46204 | 西安理工大学第04组 | 化 | 537 | 220 | 113 | 112 | 61 | 74 | 70
