来源期号,来源PDF_SHA256,数据阶段,最终可用,核验状态,院校代码,院校名称OCR,院校专业组代码OCR规范化,专业组号OCR,专业组标题OCR原文,来源页码,版面列,专业组标题行号,OCR专业行数_组表,专业明细行数_专业表,专业行数是否一致,规范化专业组代码是否重复,规范化专业组代码重复行数,唯一专业代号数,空专业代号数,相对质量层级,复核优先级,优先级原因代码,优先级原因说明,组字段完整性标记,结构异常数,高严重结构异常数,中严重结构异常数,结构异常规则ID列表,结构异常类型列表,字段完整性问题数,缺再选科目专业数,缺计划数专业数,缺学费专业数,非纯数字计划数专业数,计划数>=1000专业数,非纯数字学费专业数,学费<=500专业数,学费超过预算专业数,异常学费专业数,偏好专业命中数,偏好方向列表,硬风险命中,硬风险类型列表,候选池V1命中,样本学校命中,下一步
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,K077,重庆科技大学,K07704,04,KO7704 重庆科技大学第04组,205,right,209,1,1,是,否,1,1,0,Q1-高风险结构异常,P0-必须优先核页,P0-必须优先核页,高严重度结构异常1条；字段完整性/纯数字问题1项；命中风险标签,plan_count_not_plain_number,1,1,0,major_text_embeds_other_school_marker,专业名称疑似串入下一院校,1,1,0,0,0,0,0,0,0,0,0,,是,体检或色觉限制；医学/护理等排除方向,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,K078,重庆理工大学,K07803,03,KO7803/重庆理工大学第03 组,205,right,214,4,4,是,否,1,4,0,Q2-重点候选字段待核,P0-必须优先核页,P0-必须优先核页,字段完整性/纯数字问题7项；命中当前偏好专业方向,plan_count_not_plain_number;tuition_not_plain_number,0,0,0,,,7,3,2,0,2,0,0,0,0,0,1,计算机类相关,否,,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,K078,重庆理工大学,K07804,04,K07804 重庆理工大学第04组,205,right,220,15,15,是,否,1,15,0,Q1-高风险结构异常,P0-必须优先核页,P0-必须优先核页,高严重度结构异常3条；字段完整性/纯数字问题45项；异常学费3项；命中当前偏好专业方向,plan_count_not_plain_number;tuition_not_plain_number,3,3,0,tuition_number_le_500,学费数字疑似吞入计划数或截断,45,15,15,0,15,0,0,3,0,3,4,计算机类相关,否,,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,K078,重庆理工大学,K07805,05,KO7805/ 重庆理工大学第05组,206,left,36,3,3,是,否,1,3,0,Q1-高风险结构异常,P0-必须优先核页,P0-必须优先核页,高严重度结构异常1条；字段完整性/纯数字问题4项；命中风险标签,plan_count_not_plain_number,1,1,0,major_text_embeds_other_school_marker,专业名称疑似串入下一院校,4,2,1,0,1,0,0,0,0,0,0,,是,体检或色觉限制；医学/护理等排除方向,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,K079,重庆工商大学,K07906,06,KO7906/重庆工商大学第06组,206,left,45,13,13,是,否,1,13,0,Q2-重点候选字段待核,P0-必须优先核页,P0-必须优先核页,字段完整性/纯数字问题12项；命中当前偏好专业方向；命中风险标签,plan_count_not_plain_number;tuition_not_plain_number,0,0,0,,,12,12,0,0,0,0,0,0,0,0,3,计算机类相关；师范类相关,是,语种或单科限制,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,K079,重庆工商大学,K07907,07,K07907 重庆工商大学第 07 组,206,left,71,4,4,是,否,1,4,0,Q2-重点候选字段待核,P0-必须优先核页,P0-必须优先核页,字段完整性/纯数字问题7项；命中当前偏好专业方向；命中风险标签,plan_count_not_plain_number;tuition_not_plain_number,0,0,0,,,7,3,2,0,2,0,0,0,0,0,1,计算机类相关,是,体检或色觉限制,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,K079,重庆工商大学,K07908,08,KO7908|重庆工商大学第 08 组,206,right,153,1,1,是,否,1,1,0,Q3-字段待核,P0-必须优先核页,P0-必须优先核页,字段完整性/纯数字问题2项,missing_plan_count_candidate;tuition_not_plain_number,0,0,0,,,2,0,1,0,1,0,0,0,0,0,0,,否,,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,K079,重庆工商大学,K07909,09,KO7909重庆工商大学第09组,206,right,156,2,2,是,否,1,2,0,Q1-高风险结构异常,P0-必须优先核页,P0-必须优先核页,高严重度结构异常1条；中严重度结构异常2条；字段完整性/纯数字问题7项；异常学费1项；命中风险标签,missing_plan_count_candidate;tuition_not_plain_number;tuition_over_15000,3,1,2,low_ocr_confidence；tuition_number_le_500,OCR置信度低；学费数字疑似吞入计划数或截断,7,1,2,0,2,0,0,1,1,1,0,,是,学费超过当前上限,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,K079,重庆工商大学,K07910,10,KO7910重庆工商大学第10组,206,right,180,3,3,是,否,1,3,0,Q1-高风险结构异常,P0-必须优先核页,P0-必须优先核页,高严重度结构异常1条；中严重度结构异常2条；字段完整性/纯数字问题10项；命中风险标签,tuition_not_plain_number;tuition_over_15000,3,1,2,low_ocr_confidence；major_text_embeds_other_school_marker,OCR置信度低；专业名称疑似串入下一院校,10,2,3,0,3,0,0,0,3,0,0,,是,中外合作或高收费；医学/护理等排除方向；学费超过当前上限,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,K082,重庆中医药学院,K08202,02,【KO8202 重庆中医药学院第 02组,206,right,204,3,3,是,否,1,3,0,Q1-高风险结构异常,P0-必须优先核页,P0-必须优先核页,高严重度结构异常3条；字段完整性/纯数字问题7项；异常学费3项；命中风险标签,missing_plan_count_candidate;tuition_not_plain_number,3,3,0,tuition_number_le_500,学费数字疑似吞入计划数或截断,7,1,3,0,3,0,0,3,0,3,0,,是,体检或色觉限制；医学/护理等排除方向,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,K082,重庆中医药学院,K08204,04,KO8204/重庆中医药学院第04 组,206,right,214,1,1,是,否,1,1,0,Q1-高风险结构异常,P0-必须优先核页,P0-必须优先核页,高严重度结构异常2条；字段完整性/纯数字问题2项；异常学费1项；命中风险标签,tuition_not_plain_number,2,2,0,major_text_embeds_other_school_marker；tuition_number_le_500,专业名称疑似串入下一院校；学费数字疑似吞入计划数或截断,2,0,1,0,1,0,0,1,0,1,0,,是,体检或色觉限制；医学/护理等排除方向,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,K113,重庆工程学院,K11302,02,K11302|重庆工程学院第 02组,206,right,219,1,1,是,否,1,1,0,Q1-高风险结构异常,P0-必须优先核页,P0-必须优先核页,高严重度结构异常1条；字段完整性/纯数字问题2项；异常学费1项；命中当前偏好专业方向,tuition_not_plain_number,1,1,0,tuition_number_le_500,学费数字疑似吞入计划数或截断,2,0,1,0,1,0,0,1,0,1,1,计算机类相关,否,,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,K113,重庆工程学院,K11303,03,K11303/重庆工程学院第03组,206,right,223,2,2,是,否,1,2,0,Q2-重点候选字段待核,P0-必须优先核页,P0-必须优先核页,字段完整性/纯数字问题6项；命中当前偏好专业方向；命中风险标签,plan_count_not_plain_number;tuition_not_plain_number;tuition_over_15000,0,0,0,,,6,2,2,0,2,0,0,0,2,0,2,计算机类相关,是,学费超过当前上限,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,K113,重庆工程学院,K11304,04,K11304 重庆工程学院第04组,207,left,6,2,2,是,否,1,2,0,Q3-字段待核,P0-必须优先核页,P0-必须优先核页,字段完整性/纯数字问题8项；命中风险标签,missing_subject_candidate;missing_plan_count_candidate;tuition_not_plain_number;tuition_over_15000,0,0,0,,,8,2,2,1,2,0,1,0,1,0,0,,是,学费超过当前上限,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,K113,重庆工程学院,K11305,05,K11305/重庆工程学院第05组,207,left,12,2,2,是,否,1,2,0,Q1-高风险结构异常,P0-必须优先核页,P0-必须优先核页,高严重度结构异常1条；中严重度结构异常1条；字段完整性/纯数字问题7项；命中风险标签,missing_subject_candidate;missing_plan_count_candidate;tuition_over_15000,2,1,1,low_ocr_confidence；major_text_embeds_other_school_marker,OCR置信度低；专业名称疑似串入下一院校,7,2,2,0,2,0,0,0,2,0,0,,是,学费超过当前上限,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,K114,重庆城市科技学院,K11402,02,K11402 重庆城市科技学院第 02 组,207,left,16,2,2,是,否,1,2,0,Q2-重点候选字段待核,P0-必须优先核页,P0-必须优先核页,字段完整性/纯数字问题6项；命中当前偏好专业方向；命中风险标签,missing_subject_candidate;missing_plan_count_candidate;tuition_not_plain_number;tuition_over_15000,0,0,0,,,6,2,2,0,2,0,0,0,2,0,1,计算机类相关,是,学费超过当前上限,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,K114,重庆城市科技学院,K11403,03,K11403/重庆城市科技学院第 03组,207,left,19,7,7,是,否,1,7,0,Q1-高风险结构异常,P0-必须优先核页,P0-必须优先核页,高严重度结构异常1条；中严重度结构异常1条；字段完整性/纯数字问题17项；命中当前偏好专业方向；命中风险标签,plan_count_not_plain_number;tuition_over_15000,2,1,1,low_ocr_confidence；major_text_embeds_other_school_marker,OCR置信度低；专业名称疑似串入下一院校,17,6,5,0,5,0,0,0,7,0,1,计算机类相关,是,学费超过当前上限,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,K115,重庆人文科技学院,K11505,05,K11505/重庆人文科技学院第 05组,207,left,34,1,1,是,否,1,1,0,Q3-字段待核,P0-必须优先核页,P0-必须优先核页,字段完整性/纯数字问题2项；命中风险标签,missing_plan_count_candidate;tuition_over_15000,0,0,0,,,2,0,1,0,1,0,0,0,1,0,0,,是,学费超过当前上限,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,K115,重庆人文科技学院,K11506,06,K11506/ 重庆人文科技学院第 06 组,207,left,37,1,1,是,否,1,1,0,Q1-高风险结构异常,P0-必须优先核页,P0-必须优先核页,高严重度结构异常1条；字段完整性/纯数字问题1项；命中风险标签,missing_subject_candidate;tuition_over_15000,1,1,0,major_text_embeds_other_school_marker,专业名称疑似串入下一院校,1,1,0,0,0,0,0,0,1,0,0,,是,学费超过当前上限,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,K116,重庆外语外事学院,K11602,02,K11602/重庆外语外事学院第 02组,207,left,41,11,11,是,否,1,11,0,Q1-高风险结构异常,P0-必须优先核页,P0-必须优先核页,高严重度结构异常1条；中严重度结构异常1条；字段完整性/纯数字问题31项；命中风险标签,plan_count_not_plain_number,2,1,1,low_ocr_confidence；major_text_embeds_other_school_marker,OCR置信度低；专业名称疑似串入下一院校,31,10,10,0,10,0,0,0,0,0,0,,是,语种或单科限制,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,K117,重庆对外经贸学院,K11702,02,K11702/重庆对外经贸学院第 02 组,207,left,66,3,3,是,否,1,3,0,Q3-字段待核,P0-必须优先核页,P0-必须优先核页,中严重度结构异常2条；字段完整性/纯数字问题3项；命中风险标签,plan_count_not_plain_number;tuition_not_plain_number,2,0,2,low_ocr_confidence；major_code_not_two_chars,OCR置信度低；专业代号疑似漏位或误识别,3,2,0,0,0,0,0,0,0,0,0,,是,语种或单科限制,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,K117,重庆对外经贸学院,K11703,03,K11703 重庆对外经贸学院第 03组,207,right,120,4,4,是,否,1,4,0,Q1-高风险结构异常,P0-必须优先核页,P0-必须优先核页,高严重度结构异常1条；字段完整性/纯数字问题4项；命中当前偏好专业方向；命中风险标签,missing_subject_candidate;plan_count_not_plain_number;tuition_over_15000,1,1,0,major_text_embeds_other_school_marker,专业名称疑似串入下一院校,4,4,0,0,0,0,0,0,4,0,4,数字媒体技术；计算机类相关；师范类相关,是,学费超过当前上限,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,K118,重庆财经学院,K11802,02,K11802 重庆财经学院第 02组,207,right,130,2,2,是,否,1,2,0,Q3-字段待核,P0-必须优先核页,P0-必须优先核页,中严重度结构异常1条；字段完整性/纯数字问题3项,,1,0,1,low_ocr_confidence,OCR置信度低,3,0,1,0,1,0,0,0,0,0,0,,否,,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,K118,重庆财经学院,K11803,03,K11803/ 重庆财经学院第03组,207,right,134,0,0,是,否,1,0,0,Q0-无专业明细,P0-必须优先核页,P0-必须优先核页,无专业明细；命中风险标签,plan_count_not_plain_number;tuition_over_15000,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,是,学费超过当前上限,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
